order_id,member_id,game_id,quantity,unit_price,order_date,promotion_id
1058,220,G0026,2,81.24,2024-04-15 15:36:00,0
1059,258,G0079,1,243.27,2024-07-12 12:38:00,PROMO02
1060,118,G0016,1,233.36,2025-02-14 11:22:00,0
1061,99,G0019,2,354.11,2024-01-19 15:28:00,0
1062,47,G0007,2,55.49,2025-02-21 15:47:00,0
1063,119,G0029,2,228.35,2025-03-12 10:22:00,0
1064,262,G0055,3,207.21,2024-02-22 15:03:00,0
1065,138,G0047,2,224.62,2024-12-25 15:22:00,0
1066,127,G0041,1,113.26,2024-07-05 12:15:00,0
1067,27,G0042,1,256.09,2024-10-19 17:22:00,0
1068,52,G0056,1,278.01,2024-09-15 14:13:00,PROMO03
1069,172,G0039,1,266.45,2024-04-09 12:08:00,0
1070,283,G0017,2,148.16,2025-01-04 09:59:00,0
1071,186,G0076,3,255.11,2025-01-15 15:07:00,0
1072,142,G0027,3,76.44,2025-01-28 10:42:00,0
1073,55,G0017,3,148.16,2024-05-03 15:43:00,0
1074,98,G0025,-3,216.35,2025-04-01 13:37:00,PROMO01
1075,280,G0080,2,138.35,2024-11-04 13:54:00,0
1076,104,G0069,3,80.63,2024-06-06 10:00:00,0
1077,99,G0054,3,366.84,2024-09-15 15:18:00,PROMO03
1078,188,G0058,3,231.17,2024-04-30 10:11:00,PROMO01
1079,248,G0054,3,-366.84,2025-05-30 12:34:00,0
1080,86,G0077,2,-171.46,2024-05-12 16:38:00,0
1081,290,G0008,3,134.23,2024-07-13 17:53:00,0
1082,204,G0064,3,85.91,2025-06-29 17:22:00,PROMO01
1083,85,G0057,3,123.21,2025-01-28 17:14:00,0
1084,200,G0052,3,212.87,2024-10-05 14:55:00,0
1085,2,G0021,-3,145.46,2024-08-11 10:40:00,0
1086,5,G0066,2,241.7,2025-05-30 16:45:00,0
1087,269,G0034,2,227.51,2024-08-13 16:26:00,0
1088,138,G0071,1,106.46,2024-06-24 17:26:00,0
1089,274,G0031,2,339.08,2024-02-10 14:23:00,0
1090,143,G0018,2,221.9,2024-02-22 10:44:00,0
1091,128,G0027,3,76.44,2024-04-28 13:12:00,0
1092,178,G0078,2,244.12,2024-11-28 13:58:00,0
1093,282,G0034,3,227.51,2024-05-16 16:10:00,0
1094,151,G0042,1,256.09,2024-01-11 12:27:00,0
1095,113,G0036,1,99.02,2024-09-19 11:18:00,PROMO01
1096,196,G0033,3,217.97,2024-07-30 09:38:00,0
1097,113,G0042,2,256.09,2024-07-27 16:40:00,0
1098,203,G0020,2,74.45,2024-08-25 15:55:00,0
1099,223,G0048,1,116.64,2025-05-05 09:47:00,0
1100,93,G0059,1,200.65,2024-06-29 12:14:00,0
1101,252,G0024,3,136.07,2024-10-15 13:12:00,0
1102,84,G0023,2,52.23,2024-07-11 13:53:00,0
1103,37,G0055,1,207.21,2025-04-10 17:29:00,PROMO04
1104,52,G0068,-1,125.73,2024-01-13 10:05:00,0
1105,194,G0050,1,209.49,2024-04-22 11:49:00,0
1106,23,G0017,1,148.16,2024-03-26 10:38:00,0
1107,7,G0002,1,51.59,2024-12-12 11:01:00,PROMO01
1108,104,G0018,2,221.9,2025-03-30 17:46:00,0
1109,158,G0043,2,253.63,2024-06-07 17:36:00,0
1110,279,G0035,3,169.53,2024-05-06 09:36:00,0
1111,23,G0014,3,297.49,2024-10-30 14:51:00,0
1112,213,G0019,1,354.11,2024-08-17 11:29:00,0
1113,219,G0050,1,209.49,2024-12-27 10:27:00,0
1114,116,G0050,3,209.49,,0
1115,57,G0029,1,228.35,2024-10-15 10:11:00,0
1116,171,G0016,2,233.36,2024-03-27 13:09:00,PROMO02
1117,92,G0055,3,207.21,2024-12-08 17:50:00,0
1118,218,G0020,-3,74.45,2024-11-04 14:12:00,0
1119,147,G0045,1,245.46,2024-10-04 15:30:00,PROMO03
1120,136,G0010,1,273.15,2024-06-01 13:16:00,0
1121,76,G0041,1,113.26,2025-02-03 09:13:00,0
1122,245,G0009,1,176.47,2025-03-13 09:35:00,PROMO03
1123,75,G0012,2,305.64,2024-05-10 11:48:00,0
1124,198,G0046,2,255.5,2025-05-21 11:26:00,0
1125,212,G0078,3,244.12,2024-12-07 16:08:00,0
1126,126,G0050,2,209.49,,0
1127,253,G0069,3,80.63,2024-08-23 16:09:00,0
1128,298,G0054,3,366.84,2024-08-12 14:52:00,0
1129,121,G0047,1,224.62,2024-07-27 14:19:00,PROMO01
1130,186,G0072,2,366.53,2024-05-16 14:22:00,PROMO01
1131,179,G0047,1,224.62,2024-10-28 12:04:00,0
1132,283,G0054,1,366.84,2024-08-03 15:26:00,0
1133,29,G0018,1,221.9,2024-05-26 16:54:00,0
1134,14,G0055,2,207.21,2024-02-25 15:24:00,0
1135,298,G0010,2,273.15,2024-06-10 14:39:00,0
1136,188,G0019,1,354.11,2024-09-07 09:10:00,0
1137,292,G0054,1,366.84,2024-07-05 15:08:00,0
1138,72,G0068,3,125.73,2024-11-02 12:43:00,0
1139,173,G0057,3,123.21,2024-01-14 15:03:00,0
1140,80,G0008,3,134.23,2024-02-02 13:26:00,0
1141,89,G0065,1,277.19,2024-01-12 16:19:00,0
1142,217,G0059,3,200.65,2024-09-21 12:00:00,PROMO03
1143,117,G0055,1,207.21,2024-10-05 17:31:00,PROMO04
1144,65,G0028,2,74.77,2024-02-27 16:57:00,0
1145,95,G0072,-3,366.53,2024-03-20 11:04:00,0
1146,240,G0062,2,100.05,2025-02-18 13:48:00,0
1147,85,G0007,2,55.49,2025-03-10 13:32:00,0
1148,56,G0014,1,297.49,2025-01-06 15:43:00,0
1149,172,G0004,1,107.07,2024-10-15 15:05:00,0
1150,55,G0009,1,176.47,2024-01-12 16:52:00,0
1151,159,G0025,3,216.35,2024-07-25 12:00:00,0
1152,17,G0031,2,339.08,2024-03-28 13:54:00,PROMO01
1153,289,G0062,1,100.05,2024-02-19 12:39:00,0
1154,159,G0002,2,51.59,2024-10-16 17:20:00,PROMO02
1155,162,G0051,3,255.86,2024-12-30 11:00:00,PROMO01
1156,170,G0053,3,64.52,2025-05-30 14:36:00,0
1157,77,G0004,3,107.07,2025-01-26 10:05:00,0
1158,20,G0038,1,355.75,2024-06-04 16:36:00,0
1159,41,G0012,3,305.64,2024-08-25 12:46:00,PROMO02
1160,83,G0065,3,277.19,2025-06-19 12:16:00,PROMO03
1161,230,G0017,2,148.16,2024-10-24 14:14:00,0
1162,221,G0006,3,65.4,2025-01-31 13:13:00,0
1163,39,G0020,3,74.45,2025-05-24 16:13:00,0
1164,8,G0019,2,354.11,2024-03-30 13:06:00,0
1165,233,G0041,1,113.26,2024-10-29 13:14:00,0
1166,144,G0074,2,157.49,2024-12-27 09:39:00,0
1167,92,G0059,2,200.65,2025-04-29 09:18:00,PROMO04
1168,72,G0016,3,233.36,2025-05-14 12:46:00,0
1169,147,G0052,2,212.87,2024-05-12 17:49:00,0
1170,263,G9031,2,138.35,2025-01-17 17:45:00,0
1171,930,G0065,2,277.19,2024-09-26 14:32:00,PROMO01
1172,30,G0032,3,84.76,2024-01-09 14:18:00,0
1173,54,G0038,2,355.75,2024-06-11 12:55:00,0
1174,38,G0029,2,228.35,2025-04-18 10:12:00,0
1175,179,G0060,2,216.3,2025-04-21 09:27:00,0
1176,93,G0014,2,297.49,2025-03-19 12:27:00,0
1177,169,G0009,2,176.47,2024-12-16 11:44:00,PROMO04
1178,109,G0061,1,172.06,2024-10-12 10:32:00,0
1179,280,G0020,2,74.45,2024-05-29 11:47:00,0
1180,164,G0073,1,179.77,2025-01-24 09:55:00,0
1181,186,G0056,2,278.01,2024-08-06 14:23:00,0
1182,12,G0055,2,207.21,2024-09-15 17:52:00,0
1183,43,G0019,1,354.11,2024-10-07 15:10:00,0
1184,153,G0058,2,231.17,2025-06-21 13:54:00,0
1185,133,G0024,1,136.07,2024-04-04 12:10:00,PROMO04
1186,176,G0039,1,266.45,2024-07-22 11:51:00,0
1187,215,G0062,2,100.05,2024-06-13 10:23:00,PROMO04
1188,182,G0074,2,157.49,2024-01-11 14:57:00,0
1189,102,G0010,3,273.15,2024-05-28 14:07:00,0
1190,163,G0002,1,51.59,2025-04-14 09:27:00,PROMO04
1191,163,G0015,3,191.62,2025-02-20 12:54:00,0
1192,2,G0058,1,231.17,2025-04-05 11:02:00,0
1193,297,G0013,1,273.26,2024-08-11 10:15:00,0
1194,97,G0054,3,366.84,2024-06-19 15:05:00,0
1195,111,G0045,1,245.46,2024-07-14 13:19:00,PROMO01
1196,190,G0047,1,224.62,2024-11-05 14:23:00,PROMO01
1197,256,G0059,2,200.65,2025-02-24 15:37:00,0
1198,278,G0055,3,207.21,2024-12-09 17:15:00,0
1199,91,G0059,2,200.65,2025-01-17 16:09:00,0
1200,84,G0070,2,49.92,,0
1201,224,G0037,3,217.09,2024-04-11 16:56:00,PROMO01
1202,46,G0003,3,150.98,2025-02-25 13:57:00,0
1203,279,G0013,3,273.26,2025-03-30 17:13:00,0
1204,17,G0038,2,355.75,2024-08-04 15:11:00,0
1205,233,G0071,2,106.46,2024-04-27 14:03:00,0
1206,241,G0016,2,233.36,2025-04-20 17:57:00,0
1207,203,G0001,2,124.6,,0
1208,138,G0034,2,227.51,2025-02-28 15:45:00,0
1209,3,G0054,1,366.84,2024-01-16 11:17:00,0
1210,192,G0067,3,207.06,2024-11-21 17:38:00,0
1211,293,G0056,1,278.01,2025-02-04 14:03:00,0
1212,202,G0007,3,55.49,2025-03-15 16:40:00,0
1213,200,G0023,2,52.23,2024-11-21 13:34:00,0
1214,224,G0030,1,212.39,2024-05-09 16:19:00,0
1215,296,G0051,3,255.86,2024-09-23 09:42:00,0
1216,82,G0042,1,256.09,2024-04-05 10:38:00,0
1217,224,G0002,3,51.59,2024-06-05 13:26:00,0
1218,279,G0011,3,104.53,2025-01-26 15:11:00,0
1219,67,G0059,3,200.65,2025-01-01 16:01:00,0
1220,114,G0039,1,266.45,2024-09-08 12:56:00,0
1221,194,G0034,3,227.51,2024-02-22 14:16:00,0
1222,74,G0003,3,150.98,2024-04-15 13:18:00,0
1223,63,G0014,1,297.49,2024-10-16 17:40:00,0
1224,93,G0012,1,305.64,2025-05-21 14:15:00,0
1225,107,G0051,1,255.86,2025-05-17 12:22:00,0
1226,212,G0010,2,273.15,2024-03-19 17:42:00,0
1227,215,G0049,2,120.16,2025-04-06 09:35:00,0
1228,93,G0039,1,266.45,,0
1229,17,G0016,2,233.36,2024-12-21 10:00:00,0
1230,280,G0001,1,124.6,2025-06-18 11:27:00,0
1231,63,G0025,3,216.35,2024-01-31 16:28:00,0
1232,266,G0066,1,241.7,2024-08-09 15:37:00,PROMO01
1233,112,G0004,2,107.07,2024-05-21 17:09:00,0
1234,65,G0035,2,169.53,2025-05-08 15:09:00,0
1235,48,G0045,3,245.46,2024-10-28 14:45:00,0
1236,254,G0056,3,278.01,2025-02-13 12:40:00,PROMO03
1237,89,G0026,3,81.24,2024-10-14 09:48:00,PROMO01
1238,299,G0076,2,255.11,2024-06-18 10:16:00,0
1239,250,G0056,2,278.01,2025-03-09 11:59:00,0
1240,140,G0041,3,113.26,2024-04-20 09:16:00,0
1241,220,G0026,3,81.24,2024-12-27 13:39:00,0
1242,33,G0058,1,231.17,2024-02-04 15:09:00,PROMO03
1243,210,G0038,3,355.75,2025-06-27 17:55:00,0
1244,16,G0015,1,191.62,2024-11-26 13:19:00,0
1245,923,G0046,1,255.5,2024-03-15 16:48:00,0
1246,191,G0048,1,116.64,2024-11-17 17:19:00,0
1247,164,G0002,3,51.59,2024-12-02 16:47:00,0
1248,291,G0042,1,256.09,2024-03-08 13:27:00,0
1249,109,G0068,1,125.73,2024-04-15 11:03:00,0
1250,39,G0074,3,157.49,2025-03-07 17:11:00,0
1251,223,G0041,2,113.26,2024-07-21 11:41:00,0
1252,253,G0064,1,85.91,2024-10-08 12:11:00,0
1253,64,G0058,1,231.17,2024-11-30 09:16:00,0
1254,122,G0074,1,157.49,2024-10-18 16:32:00,0
1255,295,G0001,2,124.6,2024-10-18 14:15:00,0
1256,207,G0005,3,289.63,2025-06-24 09:07:00,0
1257,9,G0009,2,176.47,2024-04-07 10:37:00,0
1258,213,G0039,2,266.45,2024-11-20 13:41:00,0
1259,205,G0011,3,104.53,2024-11-16 13:43:00,0
1260,25,G0051,2,255.86,2025-04-10 16:56:00,0
1261,63,G0048,3,116.64,2024-04-15 11:07:00,0
1262,25,G0002,1,51.59,2024-04-17 17:25:00,PROMO04
1263,116,G0022,1,337.9,2024-07-14 13:14:00,0
1264,189,G0069,1,80.63,2024-02-23 16:54:00,0
1265,23,G0015,1,191.62,2024-11-07 11:32:00,0
1266,169,G0079,2,243.27,2024-10-03 09:05:00,0
1267,71,G0075,2,58.76,2024-05-02 09:41:00,0
1268,76,G0075,2,58.76,2025-04-02 12:02:00,0
1269,268,G0068,1,125.73,2025-05-04 17:16:00,0
1270,144,G0042,3,-256.09,2025-05-09 09:43:00,0
1271,136,G0038,3,355.75,2024-03-25 12:30:00,0
1272,125,G0027,3,76.44,2024-03-20 09:45:00,0
1273,254,G0008,1,134.23,2024-01-14 17:34:00,0
1274,240,G0050,1,209.49,2025-05-14 15:50:00,0
1275,107,G0076,3,255.11,2025-06-10 15:33:00,PROMO03
1276,233,G0020,3,74.45,2024-04-18 15:03:00,PROMO02
1277,187,G0050,2,209.49,2025-06-09 14:04:00,0
1278,205,G0025,1,216.35,2024-10-11 15:46:00,0
1279,158,G0074,3,157.49,2024-04-14 09:02:00,0
1280,55,G0015,1,191.62,2024-01-17 16:22:00,PROMO02
1281,137,G0004,2,107.07,2025-06-27 15:00:00,0
1282,136,G0016,3,233.36,2024-03-27 15:18:00,0
1283,945,G0020,2,74.45,2025-05-29 12:35:00,0
1284,171,G0007,2,55.49,2024-10-06 16:10:00,0
1285,26,G0049,3,120.16,2025-03-08 12:27:00,0
1286,97,G0052,1,212.87,2024-10-09 09:59:00,0
1287,253,G0067,2,207.06,2024-04-21 17:04:00,0
1288,128,G0015,1,191.62,2024-04-27 11:03:00,0
1289,19,G0074,2,157.49,2024-09-01 09:16:00,0
1290,52,G0036,1,99.02,2025-02-18 14:49:00,0
1291,52,G0029,3,228.35,2024-10-01 11:24:00,0
1292,88,G0027,2,76.44,,0
1293,148,G0001,1,124.6,2024-07-08 12:02:00,0
1294,245,G0040,3,146.36,2024-09-01 09:44:00,0
1295,36,G0022,1,337.9,2024-12-06 17:04:00,PROMO02
1296,7,G0061,-2,172.06,2024-12-08 13:42:00,0
1297,136,G0010,1,273.15,2024-01-10 11:08:00,0
1298,243,G0075,1,58.76,2025-05-15 15:51:00,PROMO04
1299,57,G0006,1,65.4,2024-10-24 13:17:00,0
1300,269,G0065,1,277.19,2024-05-30 09:11:00,0
1301,52,G0039,3,266.45,2024-12-09 15:20:00,0
1302,180,G0070,2,49.92,2025-05-13 12:00:00,0
1303,235,G0002,2,51.59,2024-11-04 15:09:00,0
1304,266,G0077,2,171.46,2024-04-25 17:35:00,0
1305,266,G0003,1,150.98,2025-02-24 14:18:00,PROMO02
1306,183,G0064,1,85.91,2024-09-07 15:21:00,0
1307,221,G0047,1,224.62,2024-04-01 11:48:00,0
1308,194,G0014,2,-297.49,2025-04-05 11:07:00,PROMO02
1309,136,G0045,2,245.46,2025-02-04 12:23:00,0
1310,142,G0040,1,146.36,2024-02-12 16:11:00,0
1311,176,G0079,1,243.27,2025-03-19 13:28:00,0
1312,291,G0045,2,245.46,2024-04-22 12:19:00,PROMO04
1313,76,G0060,3,216.3,2024-06-02 16:02:00,0
1314,149,G0080,3,138.35,2024-06-15 16:04:00,0
1315,148,G0009,2,176.47,2024-01-16 17:51:00,0
1316,112,G0037,3,217.09,2024-05-06 11:03:00,0
1317,157,G0001,2,124.6,2024-12-26 15:46:00,0
1318,1,G0007,2,55.49,2024-05-21 14:54:00,0
1319,146,G0065,3,277.19,2024-06-07 13:27:00,PROMO03
1320,74,G0026,2,81.24,2024-03-23 12:18:00,0
1321,928,G0061,2,172.06,2024-09-11 10:46:00,0
1322,198,G0055,2,207.21,2024-04-10 11:58:00,PROMO03
1323,160,G0023,3,52.23,2025-03-22 13:07:00,0
1324,166,G0075,1,58.76,2024-07-23 16:57:00,0
1325,214,G0071,1,106.46,2024-11-04 16:56:00,0
1326,153,G0073,3,179.77,2025-04-17 10:08:00,0
1327,193,G0056,1,278.01,2024-05-21 15:03:00,0
1328,161,G9010,3,277.19,2025-01-01 09:42:00,0
1329,219,G0060,2,216.3,2025-02-24 15:04:00,0
1330,287,G0004,2,107.07,2024-03-31 12:36:00,0
1331,155,G0032,3,84.76,2025-06-08 13:03:00,0
1332,279,G0073,2,179.77,2024-02-24 15:41:00,0
1333,202,G0017,2,148.16,2024-01-07 12:13:00,0
1334,266,G0059,1,200.65,2024-03-27 16:05:00,0
1335,55,G0043,3,253.63,2024-04-09 13:03:00,0
1336,290,G0062,3,100.05,2024-12-05 17:11:00,PROMO01
1337,300,G0066,3,241.7,2024-02-24 14:32:00,0
1338,265,G0019,3,354.11,2025-05-22 11:04:00,0
1339,80,G0039,3,266.45,2024-11-14 15:48:00,0
1340,4,G0063,3,121.9,2024-07-24 12:36:00,0
1341,1,G0020,3,74.45,2024-05-03 13:17:00,0
1342,127,G0027,1,76.44,2025-04-30 10:59:00,0
1343,259,G0057,2,123.21,2024-02-26 10:39:00,PROMO03
1344,208,G0062,1,100.05,2024-08-28 14:40:00,0
1345,280,G0034,3,227.51,2025-03-25 10:10:00,PROMO01
1346,222,G0019,3,354.11,2024-01-23 17:42:00,0
1347,124,G0022,3,337.9,2024-07-24 16:33:00,0
1348,149,G0038,3,355.75,2024-04-12 15:59:00,PROMO04
1349,189,G0036,2,99.02,2025-01-30 15:28:00,0
1350,55,G0060,2,216.3,2025-03-11 14:40:00,0
1351,146,G0059,1,200.65,2025-02-02 09:20:00,0
1352,156,G0005,3,289.63,2025-03-31 12:02:00,0
1353,182,G0018,2,221.9,2025-04-14 13:07:00,0
1354,82,G0046,3,255.5,2025-05-30 17:52:00,0
1355,269,G0050,3,209.49,2024-03-05 10:44:00,0
1356,78,G0046,3,255.5,2024-12-13 13:21:00,0
1357,72,G0036,3,99.02,2024-11-06 12:41:00,PROMO01
1358,248,G0049,2,120.16,2024-07-03 10:00:00,0
1359,260,G0068,2,125.73,2024-05-12 09:02:00,0
1360,298,G0045,3,245.46,2025-02-17 12:30:00,0
1361,16,G0021,1,145.46,2024-04-08 09:37:00,0
1362,256,G0061,2,172.06,2024-08-25 09:56:00,PROMO02
1363,54,G0023,3,52.23,2025-01-28 12:45:00,0
1364,216,G0009,1,176.47,2024-09-13 10:15:00,0
1365,38,G0057,2,123.21,2024-01-31 13:48:00,PROMO03
1366,56,G0058,2,231.17,2024-05-16 09:29:00,PROMO02
1367,101,G0033,2,217.97,2025-03-24 11:49:00,0
1368,116,G0026,3,81.24,2024-06-14 13:10:00,0
1369,271,G0025,1,216.35,2024-01-25 17:01:00,0
1370,50,G0027,1,76.44,2024-05-23 14:03:00,PROMO03
1371,209,G0073,3,179.77,2024-03-14 16:59:00,0
1372,271,G0064,1,85.91,2024-07-31 12:04:00,0
1373,243,G0065,2,277.19,2024-12-31 13:56:00,0
1374,287,G0018,1,221.9,2025-03-25 12:43:00,0
1375,193,G0010,3,273.15,2024-03-21 16:08:00,0
1376,265,G0039,1,266.45,2024-04-30 17:51:00,0
1377,27,G0077,3,171.46,2024-12-04 17:08:00,0
1378,149,G0033,2,217.97,2025-01-01 15:08:00,0
1379,81,G0037,1,217.09,2024-09-04 13:34:00,PROMO03
1380,205,G0080,1,138.35,2024-04-23 13:17:00,0
1381,135,G0004,1,107.07,2024-12-12 17:17:00,0
1382,103,G9028,1,253.63,2024-05-22 11:11:00,0
1383,169,G0008,1,134.23,2025-05-20 12:36:00,0
1384,289,G0079,3,243.27,2024-02-06 17:01:00,0
1385,37,G0054,3,366.84,2024-03-23 12:14:00,PROMO04
1386,67,G0035,3,169.53,2024-02-12 11:33:00,0
1387,255,G0065,1,277.19,2024-12-24 14:29:00,0
1388,156,G0030,1,212.39,2024-02-26 11:41:00,0
1389,101,G0069,3,80.63,2025-01-23 17:12:00,0
1390,10,G0071,2,106.46,2024-02-23 17:38:00,0
1391,194,G0017,2,148.16,2025-03-13 11:45:00,0
1392,60,G0057,1,123.21,2025-01-11 13:23:00,0
1393,176,G0056,1,278.01,2024-08-31 17:15:00,0
1394,6,G0030,2,212.39,2024-02-16 15:33:00,PROMO01
1395,128,G0008,1,134.23,2024-02-28 10:34:00,0
1396,93,G0037,1,217.09,2024-11-17 14:05:00,0
1397,921,G0038,1,355.75,2025-02-11 14:33:00,0
1398,63,G0010,1,273.15,2024-09-13 14:09:00,PROMO02
1399,254,G0046,1,255.5,2025-03-30 09:34:00,0
1400,188,G0071,2,106.46,2024-09-07 11:55:00,0
1401,137,G0041,3,113.26,2025-05-30 16:32:00,0
1402,178,G0053,3,64.52,2025-05-12 11:45:00,0
1403,105,G0018,3,221.9,2024-08-24 11:18:00,0
1404,284,G0027,1,76.44,2025-01-16 11:55:00,0
1405,73,G0005,1,289.63,2025-03-26 10:48:00,0
1406,233,G0015,1,191.62,2025-05-25 10:55:00,0
1407,139,G0036,3,99.02,2025-01-28 12:44:00,0
1408,44,G0008,2,134.23,2025-01-28 16:38:00,0
1409,196,G0050,2,209.49,2024-02-15 09:31:00,0
1410,195,G0024,3,136.07,2025-03-17 11:55:00,0
1411,157,G0005,3,289.63,2024-12-22 09:50:00,PROMO03
1412,135,G0076,1,255.11,2024-01-29 14:25:00,0
1413,223,G0055,3,207.21,2024-02-28 11:05:00,0
1414,284,G0050,-3,209.49,2024-10-21 16:00:00,PROMO04
1415,218,G0074,3,157.49,2025-06-15 14:14:00,0
1416,196,G0060,3,216.3,2024-08-31 16:03:00,0
1417,8,G0036,3,99.02,2024-10-07 14:12:00,0
1418,128,G0070,2,-49.92,2024-12-11 12:06:00,0
1419,20,G0079,2,243.27,2025-01-05 16:58:00,0
1420,129,G0078,1,244.12,2024-05-07 13:05:00,0
1421,165,G0034,1,-227.51,2025-03-30 17:37:00,0
1422,226,G0002,2,51.59,,PROMO04
1423,285,G0028,2,74.77,2024-02-29 14:10:00,0
1424,41,G0036,3,99.02,2024-11-17 15:42:00,PROMO04
1425,93,G0034,2,227.51,2024-09-22 11:58:00,PROMO02
1426,117,G0023,1,52.23,2024-02-20 16:47:00,0
1427,20,G0024,3,136.07,2025-06-02 15:58:00,PROMO03
1428,917,G0071,3,106.46,2024-08-21 17:35:00,0
1429,133,G0033,1,217.97,2024-12-27 11:40:00,0
1430,23,G0077,1,171.46,2024-12-24 16:08:00,0
1431,260,G0057,1,123.21,2025-06-07 13:51:00,0
1432,105,G0042,3,256.09,2025-01-15 10:44:00,0
1433,213,G0010,3,273.15,2025-03-12 10:15:00,PROMO02
1434,13,G0042,3,256.09,2025-01-03 14:21:00,0
1435,209,G0048,2,116.64,2024-10-28 11:36:00,0
1436,83,G0048,1,116.64,2024-10-24 09:00:00,PROMO01
1437,55,G0078,1,244.12,2024-11-16 12:49:00,0
1438,261,G0075,3,58.76,2024-12-18 14:16:00,PROMO04
1439,299,G0005,3,289.63,2024-06-02 11:04:00,0
1440,41,G0010,1,273.15,2025-05-30 17:19:00,PROMO04
1441,276,G0016,3,233.36,2024-02-22 16:50:00,0
1442,269,G0067,2,207.06,2024-11-20 13:16:00,0
1443,295,G0038,1,355.75,2024-12-02 17:32:00,0
1444,186,G0030,2,212.39,2024-11-18 12:48:00,0
1445,60,G0031,2,339.08,2025-02-23 10:02:00,0
1446,181,G0072,3,366.53,2024-03-19 09:45:00,PROMO04
1447,118,G0058,2,231.17,2024-08-23 17:17:00,0
1448,65,G0069,1,80.63,2025-02-21 17:41:00,0
1449,71,G0078,2,244.12,2024-10-20 15:11:00,0
1450,61,G0011,2,104.53,2025-03-07 09:08:00,0
1451,76,G0074,2,157.49,2024-07-21 11:47:00,PROMO04
1452,8,G0022,1,337.9,2025-03-04 09:48:00,0
1453,284,G0061,3,172.06,2024-04-13 09:58:00,0
1454,18,G0056,1,278.01,2024-06-19 11:40:00,PROMO02
1455,264,G0068,2,125.73,,0
1456,206,G0072,1,366.53,2024-10-27 09:11:00,0
1457,173,G0076,3,255.11,2024-04-20 17:17:00,PROMO01
1458,38,G0046,2,255.5,2025-02-22 13:38:00,0
1459,224,G0038,2,355.75,2024-05-17 11:20:00,0
1460,261,G0011,1,104.53,2024-01-08 13:29:00,0
1461,190,G0059,2,200.65,2024-11-24 16:10:00,0
1462,261,G0076,2,255.11,2024-04-09 11:26:00,0
1463,253,G0044,1,283.11,2025-06-14 09:14:00,PROMO04
1464,147,G0042,2,256.09,2024-11-22 09:06:00,0
1465,74,G0006,3,65.4,2024-08-03 16:07:00,0
1466,143,G0074,3,157.49,2024-11-17 10:31:00,0
1467,146,G0022,1,337.9,2024-10-21 14:21:00,0
1468,225,G9034,1,228.35,2024-10-22 12:05:00,PROMO03
1469,55,G0030,3,212.39,2024-10-12 15:30:00,0
1470,106,G0071,3,106.46,2024-06-21 09:09:00,0
1471,21,G0070,3,49.92,2024-07-18 17:00:00,0
1472,14,G0048,1,116.64,2024-10-15 15:07:00,PROMO04
1473,228,G0067,1,207.06,2025-04-09 13:26:00,0
1474,57,G0016,2,233.36,2025-03-18 10:57:00,0
1475,45,G0018,2,221.9,2024-04-29 17:14:00,PROMO01
1476,114,G0010,2,273.15,2024-06-09 11:17:00,0
1477,142,G0059,3,200.65,2025-06-09 13:14:00,0
1478,38,G0041,1,113.26,2025-03-19 12:21:00,0
1479,267,G0041,1,113.26,2024-02-06 11:43:00,PROMO01
1480,126,G0018,3,221.9,2025-01-20 12:19:00,PROMO02
1481,101,G0034,2,227.51,2024-06-04 10:39:00,0
1482,96,G0064,2,85.91,2024-05-14 09:53:00,0
1483,46,G0067,3,207.06,2024-08-07 11:56:00,0
1484,35,G0063,3,121.9,2024-08-01 10:33:00,0
1485,20,G0054,3,366.84,2024-09-26 12:42:00,0
1486,299,G0031,3,339.08,2024-12-23 16:55:00,0
1487,93,G0039,1,-266.45,2024-10-26 10:47:00,0
1488,251,G0051,3,255.86,2024-12-31 09:17:00,0
1489,152,G0013,1,273.26,2024-04-25 09:07:00,PROMO03
1490,215,G0058,2,231.17,2024-09-10 13:06:00,0
1491,60,G0023,2,52.23,2024-11-22 11:52:00,0
1492,178,G0051,3,255.86,2024-05-11 13:33:00,0
1493,248,G0063,3,121.9,2025-02-25 09:17:00,0
1494,15,G0038,2,355.75,2025-06-03 11:20:00,0
1495,210,G0008,3,134.23,2024-11-26 12:16:00,0
1496,163,G0053,2,64.52,2025-03-28 12:48:00,0
1497,134,G0007,2,55.49,2025-05-12 13:36:00,0
1498,174,G0006,2,65.4,2025-04-03 16:52:00,0
1499,294,G0022,3,337.9,2024-07-30 13:18:00,0
1500,57,G0079,3,243.27,2024-12-03 16:28:00,0
1501,277,G0003,3,150.98,2024-01-22 13:07:00,0
1502,47,G0043,-2,253.63,2024-03-05 11:58:00,0
1503,266,G0027,2,76.44,2024-07-22 11:30:00,PROMO04
1504,118,G0038,1,355.75,2025-01-17 11:33:00,0
1505,111,G0071,3,106.46,2024-09-11 14:24:00,PROMO01
1506,11,G0068,1,125.73,2025-05-28 11:16:00,0
1507,249,G0006,1,65.4,2024-10-16 17:56:00,0
1508,118,G0032,1,84.76,2024-10-05 13:29:00,0
1509,194,G0052,1,-212.87,2024-10-03 16:40:00,PROMO01
1510,38,G0065,3,277.19,2025-03-01 15:02:00,0
1511,278,G0078,1,244.12,2024-04-07 12:16:00,0
1512,201,G0025,3,216.35,2024-11-15 11:48:00,0
1513,218,G0066,3,241.7,2024-01-24 15:05:00,0
1514,235,G0026,1,81.24,2024-09-27 11:06:00,PROMO04
