order_id,member_id,game_id,quantity,unit_price,order_date,promotion_id
1273,254,G0008,1,134.23,2024-01-14,
1274,240,G0050,1,209.49,2025-05-14,
1275,107,G0076,3,255.11,2025-06-10,PROMO03
1276,233,G0020,3,74.45,2024-04-18,PROMO02
1277,187,G0050,2,209.49,2025-06-09,
1278,205,G0025,1,216.35,2024-10-11,
1279,158,G0074,3,157.49,2024-04-14,
1280,55,G0015,1,191.62,2024-01-17,PROMO02
1281,137,G0004,2,107.07,2025-06-27,
1282,136,G0016,3,233.36,2024-03-27,
1283,945,G0020,2,74.45,2025-05-29,
1284,171,G0007,2,55.49,2024-10-06,
1285,26,G0049,3,120.16,2025-03-08,
1286,97,G0052,1,212.87,2024-10-09,
1287,253,G0067,2,207.06,2024-04-21,
1288,128,G0015,1,191.62,2024-04-27,
1289,19,G0074,2,157.49,2024-09-01,
1290,52,G0036,1,99.02,2025-02-18,
1291,52,G0029,3,228.35,2024-10-01,
1292,88,G0027,2,76.44,2024-14-05,
1293,148,G0001,1,124.6,2024-07-08,
1294,245,G0040,3,146.36,2024-09-01,
1295,36,G0022,1,337.9,2024-12-06,PROMO02
1296,7,G0061,-2,172.06,2024-12-08,
1297,136,G0010,1,273.15,2024-01-10,
1298,243,G0075,1,58.76,2025-05-15,PROMO04
1299,57,G0006,1,65.4,2024-10-24,
1300,269,G0065,1,277.19,2024-05-30,
1301,52,G0039,3,266.45,2024-12-09,
1302,180,G0070,2,49.92,2025-05-13,
1303,235,G0002,2,51.59,2024-11-04,
1304,266,G0077,2,171.46,2024-04-25,
1305,266,G0003,1,150.98,2025-02-24,PROMO02
1306,183,G0064,1,85.91,2024-09-07,
1307,221,G0047,1,224.62,2024-04-01,
1308,194,G0014,2,-297.49,2025-04-05,PROMO02
1309,136,G0045,2,245.46,2025-02-04,
1310,142,G0040,1,146.36,2024-02-12,
1311,176,G0079,1,243.27,2025-03-19,
1312,291,G0045,2,245.46,2024-04-22,PROMO04
1313,76,G0060,3,216.3,2024-06-02,
1314,149,G0080,3,138.35,2024-06-15,
1315,148,G0009,2,176.47,2024-01-16,
1316,112,G0037,3,217.09,2024-05-06,
1317,157,G0001,2,124.6,2024-12-26,
1318,1,G0007,2,55.49,2024-05-21,
1319,146,G0065,3,277.19,2024-06-07,PROMO03
1320,74,G0026,2,81.24,2024-03-23,
1321,928,G0061,2,172.06,2024-09-11,
1322,198,G0055,2,207.21,2024-04-10,PROMO03
1323,160,G0023,3,52.23,2025-03-22,
1324,166,G0075,1,58.76,2024-07-23,
1325,214,G0071,1,106.46,2024-11-04,
1326,153,G0073,3,179.77,2025-04-17,
1327,193,G0056,1,278.01,2024-05-21,
1328,161,G9010,3,277.19,2025-01-01,
1329,219,G0060,2,216.3,2025-02-24,
1330,287,G0004,2,107.07,2024-03-31,
1331,155,G0032,3,84.76,2025-06-08,
1332,279,G0073,2,179.77,2024-02-24,
1333,202,G0017,2,148.16,2024-01-07,
1334,266,G0059,1,200.65,2024-03-27,
1335,55,G0043,3,253.63,2024-04-09,
1336,290,G0062,3,100.05,2024-12-05,PROMO01
1337,300,G0066,3,241.7,2024-02-24,
1338,265,G0019,3,354.11,2025-05-22,
1339,80,G0039,3,266.45,2024-11-14,
1340,4,G0063,3,121.9,2024-07-24,
1341,1,G0020,3,74.45,2024-05-03,
1342,127,G0027,1,76.44,2025-04-30,
1343,259,G0057,2,123.21,2024-02-26,PROMO03
1344,208,G0062,1,100.05,2024-08-28,
1345,280,G0034,3,227.51,2025-03-25,PROMO01
1346,222,G0019,3,354.11,2024-01-23,
1347,124,G0022,3,337.9,2024-07-24,
1348,149,G0038,3,355.75,2024-04-12,PROMO04
1349,189,G0036,2,99.02,2025-01-30,
1350,55,G0060,2,216.3,2025-03-11,
1351,146,G0059,1,200.65,2025-02-02,
1352,156,G0005,3,289.63,2025-03-31,
1353,182,G0018,2,221.9,2025-04-14,
1354,82,G0046,3,255.5,2025-05-30,
1355,269,G0050,3,209.49,2024-03-05,
1356,78,G0046,3,255.5,2024-12-13,
1357,72,G0036,3,99.02,2024-11-06,PROMO01
1358,248,G0049,2,120.16,2024-07-03,
1359,260,G0068,2,125.73,2024-05-12,
1360,298,G0045,3,245.46,2025-02-17,
1361,16,G0021,1,145.46,2024-04-08,
1362,256,G0061,2,172.06,2024-08-25,PROMO02
1363,54,G0023,3,52.23,2025-01-28,
1364,216,G0009,1,176.47,2024-09-13,
1365,38,G0057,2,123.21,2024-01-31,PROMO03
1366,56,G0058,2,231.17,2024-05-16,PROMO02
1367,101,G0033,2,217.97,2025-03-24,
1368,116,G0026,3,81.24,2024-06-14,
1369,271,G0025,1,216.35,2024-01-25,
1370,50,G0027,1,76.44,2024-05-23,PROMO03
1371,209,G0073,3,179.77,2024-03-14,
1372,271,G0064,1,85.91,2024-07-31,
1373,243,G0065,2,277.19,2024-12-31,
1374,287,G0018,1,221.9,2025-03-25,
1375,193,G0010,3,273.15,2024-03-21,
1376,265,G0039,1,266.45,2024-04-30,
1377,27,G0077,3,171.46,2024-12-04,
1378,149,G0033,2,217.97,2025-01-01,
1379,81,G0037,1,217.09,2024-09-04,PROMO03
1380,205,G0080,1,138.35,2024-04-23,
1381,135,G0004,1,107.07,2024-12-12,
1382,103,G9028,1,253.63,2024-05-22,
1383,169,G0008,1,134.23,2025-05-20,
1384,289,G0079,3,243.27,2024-02-06,
1385,37,G0054,3,366.84,2024-03-23,PROMO04
1386,67,G0035,3,169.53,2024-02-12,
1387,255,G0065,1,277.19,2024-12-24,
1388,156,G0030,1,212.39,2024-02-26,
1389,101,G0069,3,80.63,2025-01-23,
1390,10,G0071,2,106.46,2024-02-23,
1391,194,G0017,2,148.16,2025-03-13,
1392,60,G0057,1,123.21,2025-01-11,
1393,176,G0056,1,278.01,2024-08-31,
1394,6,G0030,2,212.39,2024-02-16,PROMO01
1395,128,G0008,1,134.23,2024-02-28,
1396,93,G0037,1,217.09,2024-11-17,
1397,921,G0038,1,355.75,2025-02-11,
1398,63,G0010,1,273.15,2024-09-13,PROMO02
1399,254,G0046,1,255.5,2025-03-30,
1400,188,G0071,2,106.46,2024-09-07,
1401,137,G0041,3,113.26,2025-05-30,
1402,178,G0053,3,64.52,2025-05-12,
1403,105,G0018,3,221.9,2024-08-24,
1404,284,G0027,1,76.44,2025-01-16,
1405,73,G0005,1,289.63,2025-03-26,
1406,233,G0015,1,191.62,2025-05-25,
1407,139,G0036,3,99.02,2025-01-28,
1408,44,G0008,2,134.23,2025-01-28,
1409,196,G0050,2,209.49,2024-02-15,
1410,195,G0024,3,136.07,2025-03-17,
1411,157,G0005,3,289.63,2024-12-22,PROMO03
1412,135,G0076,1,255.11,2024-01-29,
1413,223,G0055,3,207.21,2024-02-28,
1414,284,G0050,-3,209.49,2024-10-21,PROMO04
1415,218,G0074,3,157.49,2025-06-15,
1416,196,G0060,3,216.3,2024-08-31,
1417,8,G0036,3,99.02,2024-10-07,
1418,128,G0070,2,-49.92,2024-12-11,
1419,20,G0079,2,243.27,2025-01-05,
1420,129,G0078,1,244.12,2024-05-07,
1421,165,G0034,1,-227.51,2025-03-30,
1422,226,G0002,2,51.59,2024-02-30,PROMO04
1423,285,G0028,2,74.77,2024-02-29,
1424,41,G0036,3,99.02,2024-11-17,PROMO04
1425,93,G0034,2,227.51,2024-09-22,PROMO02
1426,117,G0023,1,52.23,2024-02-20,
1427,20,G0024,3,136.07,2025-06-02,PROMO03
1428,917,G0071,3,106.46,2024-08-21,
1429,133,G0033,1,217.97,2024-12-27,
1430,23,G0077,1,171.46,2024-12-24,
1431,260,G0057,1,123.21,2025-06-07,
1432,105,G0042,3,256.09,2025-01-15,
1433,213,G0010,3,273.15,2025-03-12,PROMO02
1434,13,G0042,3,256.09,2025-01-03,
1435,209,G0048,2,116.64,2024-10-28,
1436,83,G0048,1,116.64,2024-10-24,PROMO01
1437,55,G0078,1,244.12,2024-11-16,
1438,261,G0075,3,58.76,2024-12-18,PROMO04
1439,299,G0005,3,289.63,2024-06-02,
1440,41,G0010,1,273.15,2025-05-30,PROMO04
1441,276,G0016,3,233.36,2024-02-22,
1442,269,G0067,2,207.06,2024-11-20,
1443,295,G0038,1,355.75,2024-12-02,
1444,186,G0030,2,212.39,2024-11-18,
1445,60,G0031,2,339.08,2025-02-23,
1446,181,G0072,3,366.53,2024-03-19,PROMO04
1447,118,G0058,2,231.17,2024-08-23,
1448,65,G0069,1,80.63,2025-02-21,
1449,71,G0078,2,244.12,2024-10-20,
1450,61,G0011,2,104.53,2025-03-07,
1451,76,G0074,2,157.49,2024-07-21,PROMO04
1452,8,G0022,1,337.9,2025-03-04,
1453,284,G0061,3,172.06,2024-04-13,
1454,18,G0056,1,278.01,2024-06-19,PROMO02
1455,264,G0068,2,125.73,2023-00-10,
1456,206,G0072,1,366.53,2024-10-27,
1457,173,G0076,3,255.11,2024-04-20,PROMO01
1458,38,G0046,2,255.5,2025-02-22,
1459,224,G0038,2,355.75,2024-05-17,
1460,261,G0011,1,104.53,2024-01-08,
1461,190,G0059,2,200.65,2024-11-24,
1462,261,G0076,2,255.11,2024-04-09,
1463,253,G0044,1,283.11,2025-06-14,PROMO04
1464,147,G0042,2,256.09,2024-11-22,
1465,74,G0006,3,65.4,2024-08-03,
1466,143,G0074,3,157.49,2024-11-17,
1467,146,G0022,1,337.9,2024-10-21,
1468,225,G9034,1,228.35,2024-10-22,PROMO03
1469,55,G0030,3,212.39,2024-10-12,
1470,106,G0071,3,106.46,2024-06-21,
1471,21,G0070,3,49.92,2024-07-18,
1472,14,G0048,1,116.64,2024-10-15,PROMO04
1473,228,G0067,1,207.06,2025-04-09,
1474,57,G0016,2,233.36,2025-03-18,
1475,45,G0018,2,221.9,2024-04-29,PROMO01
1476,114,G0010,2,273.15,2024-06-09,
1477,142,G0059,3,200.65,2025-06-09,
1478,38,G0041,1,113.26,2025-03-19,
1479,267,G0041,1,113.26,2024-02-06,PROMO01
1480,126,G0018,3,221.9,2025-01-20,PROMO02
1481,101,G0034,2,227.51,2024-06-04,
1482,96,G0064,2,85.91,2024-05-14,
1483,46,G0067,3,207.06,2024-08-07,
1484,35,G0063,3,121.9,2024-08-01,
1485,20,G0054,3,366.84,2024-09-26,
1486,299,G0031,3,339.08,2024-12-23,
1487,93,G0039,1,-266.45,2024-10-26,
1488,251,G0051,3,255.86,2024-12-31,
1489,152,G0013,1,273.26,2024-04-25,PROMO03
1490,215,G0058,2,231.17,2024-09-10,
1491,60,G0023,2,52.23,2024-11-22,
1492,178,G0051,3,255.86,2024-05-11,
1493,248,G0063,3,121.9,2025-02-25,
1494,15,G0038,2,355.75,2025-06-03,
1495,210,G0008,3,134.23,2024-11-26,
1496,163,G0053,2,64.52,2025-03-28,
1497,134,G0007,2,55.49,2025-05-12,
1498,174,G0006,2,65.4,2025-04-03,
1499,294,G0022,3,337.9,2024-07-30,
1500,57,G0079,3,243.27,2024-12-03,
1501,277,G0003,3,150.98,2024-01-22,
1502,47,G0043,-2,253.63,2024-03-05,
1503,266,G0027,2,76.44,2024-07-22,PROMO04
1504,118,G0038,1,355.75,2025-01-17,
1505,111,G0071,3,106.46,2024-09-11,PROMO01
1506,11,G0068,1,125.73,2025-05-28,
1507,249,G0006,1,65.4,2024-10-16,
1508,118,G0032,1,84.76,2024-10-05,
1509,194,G0052,1,-212.87,2024-10-03,PROMO01
1510,38,G0065,3,277.19,2025-03-01,
1511,278,G0078,1,244.12,2024-04-07,
1512,201,G0025,3,216.35,2024-11-15,
1513,218,G0066,3,241.7,2024-01-24,
1514,235,G0026,1,81.24,2024-09-27,PROMO04
1515,193,G0038,2,355.75,2024-02-30,
1516,209,G0072,2,366.53,2025-05-09,
1517,274,G0065,1,277.19,2025-01-26,
1518,255,G0051,2,255.86,2024-04-20,
1519,296,G0004,2,107.07,2024-08-25,
1520,245,G0073,1,179.77,2024-11-14,
1521,43,G0013,3,273.26,2024-06-22,
1522,251,G0076,1,255.11,2024-03-26,
1523,243,G0067,3,207.06,2024-08-26,
1524,253,G0033,2,217.97,2024-11-14,
1525,78,G0005,2,289.63,2025-02-20,PROMO03
1526,108,G0072,2,366.53,2025-05-26,
1527,121,G0042,2,256.09,2025-05-09,
1528,42,G9030,2,-297.49,2024-03-20,
1529,7,G0021,3,145.46,2024-05-04,
1530,225,G0015,1,191.62,2025-03-10,
1531,269,G0063,1,121.9,2025-03-04,
1532,152,G0016,2,233.36,2024-10-28,
1533,139,G0067,2,207.06,2025-01-15,
1534,85,G0019,2,354.11,2025-06-19,
1535,191,G0067,3,207.06,2024-09-14,
1536,108,G0043,3,253.63,2024-05-18,
1537,243,G0002,2,51.59,2025-03-02,
1538,241,G0009,1,176.47,2024-11-15,
1539,103,G0013,3,273.26,2025-04-14,
1540,32,G0080,2,138.35,2024-06-09,
1541,287,G0029,2,228.35,2024-01-15,PROMO03
1542,146,G0055,3,207.21,2024-11-09,
1543,207,G0033,3,217.97,2024-07-26,
1544,79,G0014,3,297.49,2024-08-09,
1545,135,G0073,1,179.77,2024-05-09,
1546,197,G0043,3,253.63,2024-10-10,PROMO04
1547,108,G0022,1,-337.9,2024-08-25,PROMO01
1548,76,G0019,1,354.11,2025-05-01,PROMO03
1549,40,G0007,1,-55.49,2025-06-07,
1550,218,G0061,2,172.06,2024-11-05,
1551,61,G0031,3,339.08,2023-00-10,
1552,198,G0061,2,172.06,2024-11-15,
1553,163,G0068,1,125.73,2024-08-07,PROMO03
1554,74,G0056,3,278.01,2025-03-28,
1555,129,G0016,3,233.36,2025-03-21,
1556,92,G0004,2,107.07,2025-04-22,
1557,178,G0055,1,207.21,2024-07-14,
1558,92,G0002,1,51.59,2025-03-28,
1559,100,G9043,3,124.6,2024-11-13,
1560,189,G0033,3,217.97,2024-01-14,
1561,18,G0036,3,99.02,2025-05-05,
1562,130,G0036,3,99.02,2024-02-28,PROMO01
1563,242,G0078,3,244.12,2025-04-10,
1564,243,G0070,1,49.92,2024-02-09,
1565,79,G0023,1,52.23,2024-03-25,
1566,62,G0008,2,134.23,2024-03-04,
1567,279,G0036,1,99.02,2024-01-18,
1568,163,G0022,3,337.9,2025-01-10,
1569,207,G0054,3,366.84,2024-03-03,
1570,257,G0019,3,354.11,2024-09-30,
1571,228,G0006,2,65.4,2024-07-22,
1572,210,G0023,3,52.23,2024-01-04,
1573,288,G0045,1,245.46,2024-12-15,
1574,45,G0073,2,179.77,2024-03-31,
1575,47,G0024,3,136.07,2024-03-29,
1576,11,G0022,1,337.9,2024-08-10,
1577,236,G0011,3,104.53,2024-09-09,
1578,98,G0017,2,148.16,2024-02-24,
1579,147,G0023,2,52.23,2024-05-23,
1580,212,G0029,1,228.35,2024-10-06,PROMO02
1581,152,G0034,3,227.51,2025-03-26,
1582,251,G0046,3,255.5,2025-01-07,
1583,268,G0058,3,231.17,2024-06-23,
1584,300,G0050,1,209.49,2024-08-03,PROMO04
1585,178,G0037,1,217.09,2024-12-16,
1586,258,G0071,3,106.46,2024-10-02,
1587,108,G0034,1,227.51,2025-04-23,
1588,60,G0067,3,207.06,2024-07-09,
1589,240,G0076,2,255.11,2025-01-16,
1590,18,G0042,3,256.09,2024-04-17,
1591,5,G0021,2,145.46,2025-05-01,
1592,52,G0024,2,136.07,2024-11-09,
1593,280,G0024,1,136.07,2025-03-25,
1594,234,G0076,3,255.11,2025-03-21,
1595,243,G0032,2,84.76,2025-01-17,
1596,248,G0052,2,212.87,2024-02-11,PROMO02
1597,260,G0014,2,297.49,2025-03-12,
1598,296,G0052,3,212.87,2024-01-30,
1599,86,G0039,3,266.45,2025-06-20,
1600,291,G0018,1,221.9,2024-12-07,
1601,28,G0012,-2,305.64,2024-05-24,
1602,235,G0051,1,255.86,2025-04-16,
1603,76,G0026,1,81.24,2024-11-04,
1604,95,G0031,1,339.08,2025-03-23,
1605,126,G0020,3,74.45,2025-01-18,
1606,82,G0045,1,245.46,2025-04-27,
1607,202,G0028,2,74.77,2025-01-20,
1608,125,G0013,2,273.26,2023-00-10,
1609,69,G0052,2,212.87,2024-10-16,
1610,218,G0077,2,171.46,2024-03-14,
1611,14,G0029,3,228.35,2024-07-01,
1612,189,G0047,2,224.62,2025-05-28,
1613,204,G0010,3,273.15,2024-08-23,
1614,97,G0006,1,65.4,2024-11-05,
1615,174,G0050,3,209.49,2024-07-03,
1616,146,G0040,-2,146.36,2025-05-07,
1617,216,G0023,1,52.23,2025-02-11,
1618,55,G0060,1,216.3,2024-12-20,
1619,52,G0052,1,212.87,2024-06-13,
1620,295,G0065,2,277.19,2025-04-10,
1621,206,G0055,1,207.21,2024-11-06,
1622,60,G0078,2,244.12,2025-05-29,
1623,243,G0043,3,253.63,2025-01-08,
1624,92,G0055,3,207.21,2025-01-27,PROMO01
1625,77,G0001,2,124.6,2024-09-21,
1626,233,G0056,1,278.01,2025-04-20,
1627,63,G0063,2,121.9,2025-01-10,
1628,190,G0033,2,217.97,2024-12-11,
1629,13,G0070,2,49.92,2024-07-02,
1630,214,G0003,2,150.98,2024-11-28,
1631,19,G0077,1,171.46,2024-12-31,
1632,273,G0051,1,255.86,2024-06-28,
1633,49,G0017,3,148.16,2024-05-28,
1634,221,G0036,2,99.02,2025-04-14,
1635,125,G0068,3,125.73,2025-04-14,
1636,168,G0048,1,116.64,2024-05-30,
1637,52,G0049,3,120.16,2024-03-21,
1638,155,G0055,2,207.21,2024-01-23,
1639,132,G0011,2,104.53,2024-04-29,
1640,293,G0034,2,227.51,2025-06-10,
1641,125,G0007,2,55.49,2025-04-29,
1642,224,G0036,3,99.02,2024-07-09,
1643,24,G0078,2,244.12,2024-07-04,
1644,140,G0001,2,124.6,2024-07-31,
1645,213,G0017,2,148.16,2024-09-30,
1646,163,G0013,1,273.26,2024-08-18,
1647,167,G0029,1,228.35,2024-10-21,
1648,236,G0076,2,255.11,2024-12-02,
1649,907,G0072,1,366.53,2024-12-17,
1650,178,G0057,1,123.21,2025-04-18,PROMO04
1651,108,G0069,3,80.63,2024-06-23,
1652,131,G0052,1,212.87,2024-03-21,
1653,288,G0045,1,245.46,2024-07-31,
1654,272,G0048,2,116.64,2024-10-25,
1655,232,G0060,1,216.3,2024-06-08,
1656,86,G0080,2,138.35,2025-03-17,
1657,12,G0037,3,217.09,2025-05-17,PROMO04
1658,276,G0017,2,148.16,2024-05-06,
1659,112,G0028,1,74.77,2024-10-23,
1660,82,G0052,3,212.87,2025-02-22,
1661,112,G0054,3,-366.84,2024-10-12,
1662,186,G0014,3,297.49,2024-11-21,
1663,273,G0051,1,255.86,2025-02-17,
1664,238,G0037,2,217.09,2024-06-09,PROMO02
1665,205,G0037,1,217.09,2025-06-29,
1666,238,G0023,3,52.23,2024-04-10,
1667,215,G0054,2,366.84,2024-07-12,
1668,115,G0018,3,221.9,2025-05-30,PROMO04
1669,12,G0042,3,256.09,2024-09-12,
1670,242,G0012,2,305.64,2024-01-24,
1671,200,G0071,-3,106.46,2024-07-16,PROMO02
1672,235,G0048,3,116.64,2024-09-02,
1673,103,G0042,1,256.09,2024-10-27,
1674,16,G0027,3,76.44,2023-00-10,
1675,228,G0031,1,339.08,2025-04-17,
1676,57,G0078,2,244.12,2024-06-12,
1677,36,G0001,3,124.6,2024-02-03,
1678,209,G0067,2,207.06,2025-01-29,
1679,214,G0034,3,227.51,2024-05-03,
1680,274,G0004,2,107.07,2025-05-07,
1681,31,G0038,2,355.75,2024-02-10,
1682,262,G0057,2,123.21,2024-05-07,
1683,135,G0075,1,58.76,2024-06-22,
1684,174,G0019,1,354.11,2025-05-09,
1685,50,G0043,3,253.63,2024-03-16,
1686,252,G0032,2,84.76,2024-12-16,
1687,228,G0043,2,253.63,2024-09-21,
1688,19,G0018,1,221.9,2025-06-18,
1689,114,G0048,3,116.64,2025-01-06,
1690,158,G0021,3,145.46,2024-11-08,
1691,226,G0038,1,355.75,2024-05-11,
1692,150,G0050,2,209.49,2024-08-21,
1693,109,G0075,2,58.76,2024-05-31,
1694,133,G0047,3,224.62,2025-06-04,
1695,265,G0052,2,212.87,2024-06-23,PROMO02
1696,257,G0041,3,113.26,2025-01-18,
1697,249,G0022,3,337.9,2025-05-08,
1698,195,G0002,3,51.59,2024-03-07,
1699,159,G0027,1,76.44,2024-06-02,
1700,62,G0026,2,81.24,2025-05-25,
1701,7,G0068,1,125.73,2024-07-26,
1702,17,G0052,3,212.87,2024-04-11,PROMO01
1703,139,G0071,3,106.46,2024-03-22,PROMO01
1704,229,G0073,3,179.77,2024-09-10,
1705,94,G0032,1,84.76,2025-04-12,
1706,137,G0071,2,106.46,2024-04-03,
1707,33,G9009,3,148.16,2024-11-06,
1708,117,G0032,3,84.76,2025-05-03,
1709,275,G0007,2,55.49,2024-03-15,
1710,60,G0057,1,123.21,2025-05-02,
1711,278,G0076,1,255.11,2025-05-13,
1712,5,G0075,2,58.76,2024-04-24,
1713,227,G0025,3,216.35,2025-04-12,PROMO03
1714,209,G0077,2,171.46,2025-05-19,
1715,169,G0065,2,277.19,2025-06-10,
1716,154,G0034,3,227.51,2024-09-11,
1717,288,G0065,2,277.19,2025-03-26,
1718,94,G0063,1,121.9,2024-11-22,PROMO04
1719,254,G0021,1,145.46,2024-03-08,
1720,156,G0013,2,273.26,2024-12-16,
1721,276,G0024,1,136.07,2024-04-21,
1722,110,G0040,3,146.36,2024-11-08,
1723,272,G0061,1,172.06,2024-11-03,PROMO02
1724,293,G0020,2,74.45,2024-06-09,
1725,203,G0022,1,337.9,2024-06-09,
1726,265,G0061,3,172.06,2025-03-02,
1727,138,G0030,2,212.39,2025-04-28,PROMO03
1728,190,G0019,2,354.11,2024-12-07,
1729,162,G0058,2,231.17,2025-03-11,
1730,214,G0001,2,124.6,2024-02-26,PROMO03
1731,72,G0059,2,200.65,2024-01-20,
1732,104,G0027,3,76.44,2024-09-19,
1733,192,G0004,2,107.07,2025-03-13,
1734,167,G0072,3,366.53,2024-07-23,
1735,258,G0057,2,123.21,2024-04-19,
1736,83,G0042,3,256.09,2025-05-06,PROMO04
1737,24,G0050,3,209.49,2025-05-13,
1738,193,G0008,1,134.23,2024-02-27,
1739,927,G0069,2,80.63,2025-03-24,PROMO01
1740,242,G0018,3,221.9,2024-03-16,
1741,212,G0020,1,74.45,2024-11-02,
1742,288,G0012,2,305.64,2024-09-08,
1743,280,G0034,3,227.51,2025-06-27,
1744,12,G0018,1,221.9,2024-11-17,PROMO03
1745,229,G0028,-1,74.77,2024-14-05,
1746,236,G0047,2,224.62,2024-07-22,
1747,133,G0033,3,217.97,2023-00-10,
1748,211,G0055,2,207.21,2025-05-13,
1749,271,G0008,3,134.23,2025-01-17,
1750,224,G0005,3,289.63,2024-11-30,
1751,252,G0037,3,217.09,2024-12-07,
1752,39,G0073,1,179.77,2024-04-25,
1753,263,G0012,3,305.64,2025-04-24,
1754,98,G0010,3,273.15,2025-03-17,
1755,239,G0058,3,231.17,2024-06-04,
1756,38,G0024,-3,136.07,2024-02-30,
1757,222,G0003,2,150.98,2024-10-27,
1758,200,G0003,1,150.98,2024-08-18,
1759,78,G0034,1,227.51,2024-11-30,
1760,103,G0074,2,157.49,2024-06-05,
1761,76,G0027,2,76.44,2024-02-30,
1762,274,G0078,1,244.12,2024-05-10,
1763,36,G0042,2,256.09,2024-08-23,
1764,104,G0039,1,266.45,2025-03-10,PROMO02
1765,112,G0046,1,255.5,2024-05-20,PROMO04
1766,64,G0049,1,120.16,2025-03-30,PROMO02
1767,195,G0007,2,55.49,2025-03-25,
1768,106,G0049,3,120.16,2024-05-07,
1769,90,G0065,3,277.19,2025-06-12,
1770,108,G0016,2,-233.36,2025-01-01,
1771,163,G0054,1,366.84,2024-08-03,PROMO03
1772,245,G0033,3,217.97,2024-04-24,PROMO01
1773,4,G0049,2,120.16,2025-02-13,PROMO01
1774,182,G0047,2,224.62,2024-03-07,
1775,154,G0030,3,212.39,2024-03-27,
1776,200,G0061,1,172.06,2024-10-08,
1777,166,G0006,1,65.4,2024-09-11,
1778,5,G0017,3,-148.16,2024-14-05,
1779,241,G0005,1,289.63,2024-08-02,PROMO03
1780,191,G0080,2,138.35,2024-06-10,
1781,90,G0067,1,207.06,2024-07-04,
1782,57,G0021,1,145.46,2025-05-24,
1783,207,G0048,2,116.64,2024-11-24,
1784,14,G0043,1,253.63,2025-04-26,
1785,74,G0053,1,64.52,2025-01-21,
1786,269,G0022,1,337.9,2024-04-12,
1787,115,G0012,2,305.64,2024-03-08,
1788,244,G0060,2,216.3,2025-03-26,
1789,1,G0040,2,146.36,2025-04-25,PROMO03
1790,66,G0042,3,256.09,2025-01-09,PROMO01
1791,245,G0064,3,85.91,2024-07-19,
1792,264,G0017,1,148.16,2024-08-18,
1793,49,G0052,2,212.87,2024-04-17,
1794,129,G0024,3,136.07,2024-11-04,
1795,237,G0076,3,255.11,2025-06-13,
1796,137,G0017,2,148.16,2025-03-08,
1797,75,G0075,3,58.76,2024-02-05,
1798,198,G0007,1,55.49,2024-07-05,
1799,18,G0031,1,339.08,2025-02-10,
1800,293,G0062,2,-100.05,2024-12-18,
1801,296,G0052,2,212.87,2024-08-07,
1802,135,G0070,2,49.92,2024-04-30,
1803,264,G0044,2,283.11,2024-07-09,
1804,250,G0071,2,106.46,2024-04-08,
1805,176,G0067,2,207.06,2024-03-05,
1806,219,G0004,3,107.07,2024-05-09,
1807,235,G0015,1,191.62,2024-10-29,
1808,178,G0040,2,146.36,2025-03-22,
1809,43,G0065,1,277.19,2025-02-11,
1810,262,G0025,1,216.35,2024-08-15,
1811,102,G0046,3,255.5,2024-06-04,
1812,272,G0068,1,125.73,2025-06-29,
1813,118,G0068,1,125.73,2025-01-18,
1814,85,G0080,1,138.35,2024-06-04,
1815,218,G0026,2,81.24,2024-02-20,PROMO04
1816,152,G0050,3,209.49,2025-03-07,PROMO04
1817,165,G0018,3,221.9,2024-11-03,
1818,129,G0072,3,366.53,2024-11-15,
1819,35,G0008,2,134.23,2024-02-30,
1820,83,G0032,2,84.76,2024-14-05,
1821,201,G0076,1,255.11,2024-09-11,
1822,37,G0029,2,228.35,2024-05-23,PROMO01
1823,300,G0020,1,74.45,2025-03-30,
1824,142,G0042,1,256.09,2024-04-30,
1825,269,G0014,3,297.49,2025-04-27,
1826,225,G0039,1,266.45,2025-04-10,
1827,175,G0035,1,169.53,2025-01-25,
1828,901,G0015,3,191.62,2025-04-22,
1829,87,G0063,2,121.9,2024-08-18,
1830,46,G0078,3,244.12,2025-01-06,
1831,254,G0056,2,278.01,2024-02-28,
1832,144,G0036,2,99.02,2025-06-04,
1833,129,G0046,1,255.5,2024-01-14,
1834,249,G0032,3,84.76,2025-05-21,
1835,223,G0035,1,169.53,2025-05-14,
1836,290,G0049,3,120.16,2025-06-15,PROMO04
1837,22,G0078,1,244.12,2024-04-10,
1838,61,G0031,2,339.08,2025-03-07,
1839,21,G0045,3,245.46,2025-03-26,PROMO01
1840,205,G0056,3,278.01,2024-01-27,
1841,93,G0004,3,107.07,2024-12-02,
1842,212,G0004,3,107.07,2025-04-12,
1843,130,G0046,3,255.5,2024-12-18,
1844,128,G0036,2,99.02,2024-02-18,
1845,135,G0021,1,145.46,2024-11-25,
1846,179,G0023,2,52.23,2024-04-01,
1847,276,G0030,2,212.39,2024-11-09,
1848,47,G0052,2,212.87,2025-05-24,
1849,196,G0026,2,81.24,2025-05-12,
1850,225,G0047,1,224.62,2024-06-21,
1851,58,G9033,3,216.35,2024-11-13,PROMO03
1852,287,G0069,1,80.63,2025-02-11,
1853,39,G0026,1,81.24,2024-04-02,
1854,208,G0034,1,227.51,2024-12-14,
1855,204,G0018,2,221.9,2024-04-16,
1856,151,G0079,3,243.27,2024-03-25,
1857,116,G0057,1,123.21,2024-09-08,
1858,141,G0004,2,107.07,2024-08-17,
